CORP_NAME_CODE1,CORP_NAME1,SCHL_NAME_CODE,SCHL_NAME,GRADE,ENROLLMENT_N,ENROLLMENT_N1
9205,Diocese of Gary,B865,St Stanislaus School,Grade 12+/Adult,,211
9205,Diocese of Gary,B930,Saint Mary School,Pre-Kindergarten,20,250
9205,Diocese of Gary,B930,Saint Mary School,Kindergarten,19,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 1,26,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 2,20,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 3,26,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 4,30,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 5,25,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 6,30,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 7,20,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 8,34,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 9,,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 10,,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 11,,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 12,,250
9205,Diocese of Gary,B930,Saint Mary School,Grade 12+/Adult,,250
9205,Diocese of Gary,B950,Saint Casimir School,Pre-Kindergarten,65,468
9205,Diocese of Gary,B950,Saint Casimir School,Kindergarten,35,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 1,48,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 2,39,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 3,55,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 4,42,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 5,40,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 6,48,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 7,54,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 8,42,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 9,,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 10,,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 11,,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 12,,468
9205,Diocese of Gary,B950,Saint Casimir School,Grade 12+/Adult,,468
9205,Diocese of Gary,B960,Saint John Bosco School,Pre-Kindergarten,15,229
9205,Diocese of Gary,B960,Saint John Bosco School,Kindergarten,14,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 1,14,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 2,25,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 3,25,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 4,26,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 5,22,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 6,34,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 7,25,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 8,29,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 9,,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 10,,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 11,,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 12,,229
9205,Diocese of Gary,B960,Saint John Bosco School,Grade 12+/Adult,,229
9205,Diocese of Gary,B965,Saint John The Baptist School,Pre-Kindergarten,47,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Kindergarten,30,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 1,33,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 2,40,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 3,42,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 4,38,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 5,40,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 6,42,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 7,37,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 8,32,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 9,,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 10,,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 11,,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 12,,381
9205,Diocese of Gary,B965,Saint John The Baptist School,Grade 12+/Adult,,381
9205,Diocese of Gary,B970,Bishop Noll Institute,Pre-Kindergarten,,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Kindergarten,,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 1,,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 2,,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 3,,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 4,,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 5,,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 6,,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 7,,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 8,,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 9,129,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 10,159,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 11,115,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 12,125,528
9205,Diocese of Gary,B970,Bishop Noll Institute,Grade 12+/Adult,,528
9205,Diocese of Gary,C025,Our Lady Of Grace School,Pre-Kindergarten,,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Kindergarten,13,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 1,7,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 2,22,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 3,16,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 4,21,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 5,18,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 6,19,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 7,19,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 8,13,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 9,,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 10,,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 11,,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 12,,148
9205,Diocese of Gary,C025,Our Lady Of Grace School,Grade 12+/Adult,,148
9205,Diocese of Gary,C060,Saint Thomas More School,Pre-Kindergarten,57,487
9205,Diocese of Gary,C060,Saint Thomas More School,Kindergarten,29,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 1,36,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 2,32,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 3,47,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 4,48,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 5,55,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 6,59,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 7,69,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 8,55,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 9,,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 10,,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 11,,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 12,,487
9205,Diocese of Gary,C060,Saint Thomas More School,Grade 12+/Adult,,487
9205,Diocese of Gary,C105,Notre Dame Catholic School,Pre-Kindergarten,26,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Kindergarten,25,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 1,21,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 2,14,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 3,19,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 4,22,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 5,18,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 6,21,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 7,24,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 8,25,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 9,,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 10,,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 11,,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 12,,215
9205,Diocese of Gary,C105,Notre Dame Catholic School,Grade 12+/Adult,,215
9205,Diocese of Gary,C110,Queen Of All Saints School,Pre-Kindergarten,19,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Kindergarten,17,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 1,22,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 2,17,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 3,19,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 4,15,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 5,14,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 6,15,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 7,23,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 8,24,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 9,,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 10,,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 11,,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 12,,185
9205,Diocese of Gary,C110,Queen Of All Saints School,Grade 12+/Adult,,185
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Pre-Kindergarten,16,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Kindergarten,6,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 1,20,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 2,15,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 3,14,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 4,13,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 5,9,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 6,8,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 7,12,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 8,6,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 9,,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 10,,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 11,,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 12,,119
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,Grade 12+/Adult,,119
9205,Diocese of Gary,C125,Marquette Catholic High School,Pre-Kindergarten,,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Kindergarten,,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 1,,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 2,,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 3,,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 4,,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 5,,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 6,,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 7,,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 8,,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 9,65,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 10,87,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 11,65,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 12,56,273
9205,Diocese of Gary,C125,Marquette Catholic High School,Grade 12+/Adult,,273
9205,Diocese of Gary,D050,Saint Patrick School,Pre-Kindergarten,68,291
9205,Diocese of Gary,D050,Saint Patrick School,Kindergarten,24,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 1,23,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 2,20,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 3,31,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 4,24,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 5,23,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 6,34,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 7,26,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 8,18,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 9,,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 10,,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 11,,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 12,,291
9205,Diocese of Gary,D050,Saint Patrick School,Grade 12+/Adult,,291
9205,Diocese of Gary,D065,Nativity of Our Savior School,Pre-Kindergarten,,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Kindergarten,,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 1,19,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 2,14,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 3,18,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 4,22,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 5,18,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 6,9,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 7,20,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 8,22,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 9,,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 10,,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 11,,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 12,,142
9205,Diocese of Gary,D065,Nativity of Our Savior School,Grade 12+/Adult,,142
9205,Diocese of Gary,D085,Saint Paul Catholic School,Pre-Kindergarten,,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Kindergarten,26,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 1,32,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 2,22,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 3,30,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 4,28,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 5,40,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 6,28,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 7,49,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 8,25,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 9,,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 10,,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 11,,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 12,,280
9205,Diocese of Gary,D085,Saint Paul Catholic School,Grade 12+/Adult,,280
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Pre-Kindergarten,17,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Kindergarten,7,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 1,14,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 2,10,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 3,13,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 4,6,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 5,8,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 6,10,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 7,,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 8,,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 9,,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 10,,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 11,,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 12,,85
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,Grade 12+/Adult,,85
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Pre-Kindergarten,,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Kindergarten,4,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 1,7,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 2,8,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 3,11,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 4,6,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 5,10,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 6,,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 7,,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 8,,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 9,,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 10,,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 11,,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 12,,46
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,Grade 12+/Adult,,46
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Pre-Kindergarten,27,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Kindergarten,18,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 1,16,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 2,9,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 3,17,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 4,21,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 5,9,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 6,16,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 7,11,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 8,7,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 9,,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 10,,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 11,,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 12,,151
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,Grade 12+/Adult,,151
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,Pre-Kindergarten,25,119
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,Kindergarten,10,119
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,Grade 1,19,119
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,Grade 2,15,119
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,Grade 3,18,119
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,Grade 4,13,119
